fiscal_year,month,period_start,district_id,district_name,malaria_microscopy_tests,malaria_microscopy_positive_records,malaria_microscopy_positivity,malaria_rdt_positive_records,malaria_positive_records,malaria_tests,malaria_test_positivity,dengue_positive_records,childhood_diarrhoea_records,source_url,resource_url,source_sha256,metric_scope
2012-13,6,2012-06-01,OD-DIST-boudh,Boudh,837,76,0.0908004778972521,,76,837,0.0908004778972521,,89,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-cuttack,Cuttack,10253,38,0.003706232322247147,,38,10253,0.003706232322247147,,753,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-deogarh,Deogarh,2459,164,0.06669377795851972,,164,2459,0.06669377795851972,,241,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-dhenkanal,Dhenkanal,6558,132,0.020128087831655993,,132,6558,0.020128087831655993,,921,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-gajapati,Gajapati,5059,323,0.06384661000197668,,323,5059,0.06384661000197668,,646,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-ganjam,Ganjam,12966,262,0.020206694431590313,,262,12966,0.020206694431590313,,516,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-jagatsinghpur,Jagatsinghpur,3922,12,0.0030596634370219276,,12,3922,0.0030596634370219276,,874,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-jajpur,Jajpur,5274,47,0.008911642017444064,,47,5274,0.008911642017444064,,357,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-jharsuguda,Jharsuguda,938,,,,,938,,,228,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-kalahandi,Kalahandi,9758,802,0.0821889731502357,,802,9758,0.0821889731502357,,641,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-kandhamal,Kandhamal,9895,1122,0.11339060131379484,,1122,9895,0.11339060131379484,,838,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-kendrapara,Kendrapara,6690,17,0.0025411061285500747,,17,6690,0.0025411061285500747,,302,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-keonjhar,Keonjhar,8892,621,0.06983805668016195,,621,8892,0.06983805668016195,,946,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-khordha,Khordha,5952,17,0.002856182795698925,,17,5952,0.002856182795698925,,1594,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-koraput,Koraput,6216,1218,0.19594594594594594,,1218,6216,0.19594594594594594,,971,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-malkangiri,Malkangiri,2021,258,0.1276595744680851,,258,2021,0.1276595744680851,,846,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-mayurbhanj,Mayurbhanj,9879,348,0.035226237473428484,,348,9879,0.035226237473428484,,2817,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-nabarangpur,Nabarangpur,2565,324,0.12631578947368421,,324,2565,0.12631578947368421,,788,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-nayagarh,Nayagarh,1232,11,0.008928571428571428,,11,1232,0.008928571428571428,,586,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-nuapada,Nuapada,3078,274,0.08901884340480831,,274,3078,0.08901884340480831,,880,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-puri,Puri,1030,,,,,1030,,,352,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-rayagada,Rayagada,11849,2386,0.20136720398345853,,2386,11849,0.20136720398345853,,498,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-sambalpur,Sambalpur,3144,328,0.10432569974554708,,328,3144,0.10432569974554708,,505,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-subarnapur,Subarnapur,3585,33,0.009205020920502092,,33,3585,0.009205020920502092,,483,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,6,2012-06-01,OD-DIST-sundargarh,Sundargarh,8360,266,0.031818181818181815,,266,8360,0.031818181818181815,,2048,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jun.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-june-2012-13,7e5f4632d719e33d54e88201f717593bddf3df67edb9089fa8850b8ec9b1ae1b,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-angul,Angul,8398,361,0.042986425339366516,,361,8398,0.042986425339366516,,1046,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-balangir,Balangir,10111,269,0.026604687963603997,,269,10111,0.026604687963603997,,1663,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-balasore,Balasore,10327,38,0.0036796746392950518,,38,10327,0.0036796746392950518,,1171,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-bargarh,Bargarh,7805,61,0.007815502882767457,,61,7805,0.007815502882767457,,851,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-bhadrak,Bhadrak,11832,34,0.0028735632183908046,,34,11832,0.0028735632183908046,,524,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-boudh,Boudh,1468,75,0.05108991825613079,,75,1468,0.05108991825613079,,89,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-cuttack,Cuttack,13776,56,0.0040650406504065045,,56,13776,0.0040650406504065045,,948,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-deogarh,Deogarh,5164,242,0.04686289697908598,,242,5164,0.04686289697908598,,250,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-dhenkanal,Dhenkanal,7784,199,0.025565262076053443,,199,7784,0.025565262076053443,,987,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-gajapati,Gajapati,8512,858,0.10079887218045112,,858,8512,0.10079887218045112,,708,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-ganjam,Ganjam,14504,390,0.026889134031991176,,390,14504,0.026889134031991176,,620,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-jagatsinghpur,Jagatsinghpur,5299,33,0.006227590111341763,,33,5299,0.006227590111341763,,1485,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-jajpur,Jajpur,5915,58,0.009805579036348266,,58,5915,0.009805579036348266,,239,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-jharsuguda,Jharsuguda,1421,,,,,1421,,,235,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-kalahandi,Kalahandi,12337,1502,0.121747588554754,,1502,12337,0.121747588554754,,786,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-kandhamal,Kandhamal,11762,1432,0.1217480020404693,,1432,11762,0.1217480020404693,,1196,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-kendrapara,Kendrapara,9342,16,0.0017126953543138515,,16,9342,0.0017126953543138515,,200,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-keonjhar,Keonjhar,10451,1067,0.10209549325423405,,1067,10451,0.10209549325423405,,814,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-khordha,Khordha,6309,24,0.0038040893961008085,,24,6309,0.0038040893961008085,,1822,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-koraput,Koraput,8537,1820,0.2131896450743821,,1820,8537,0.2131896450743821,,1337,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
2012-13,7,2012-07-01,OD-DIST-malkangiri,Malkangiri,3231,239,0.07397090683998762,,239,3231,0.07397090683998762,,1028,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jul.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-july-2012-13,7bdeae9f1132a04d901cf7a2830b791ebef958d4498c5953dab36c81902a7317,facility_reported_test_and_service_records
