year,district_id,district_name,population_thousands,total_cases,api,aber,spr,pf_percent,deaths,source_url,source_sha256,metric_scope
2019,OD-DIST-nayagarh,Nayagarh,1019.0,241,0.24,14.51,0.16,85.06,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-nuapada,Nuapada,716.0,230,0.32,19.29,0.17,83.48,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-puri,Puri,1807.0,71,0.04,9.56,0.04,19.72,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-rayagada,Rayagada,1089.0,5719,5.25,27.76,1.89,95.79,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-sambalpur,Sambalpur,1005.0,133,0.13,13.14,0.1,84.21,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-subarnapur,Subarnapur,616.0,141,0.23,17.23,0.13,83.69,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-sundargarh,Sundargarh,2457.0,1768,0.72,12.64,0.57,89.08,4,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2020,OD-DIST-angul,Angul,1366.0,109,0.08,13.95,0.06,88.99,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-balangir,Balangir,1849.0,1016,0.55,14.47,0.38,59.84,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-balasore,Balasore,2323.0,46,0.02,7.71,0.03,28.26,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-bargarh,Bargarh,1587.0,735,0.46,12.36,0.37,55.78,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-bhadrak,Bhadrak,1582.0,51,0.03,7.9,0.04,23.53,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-boudh,Boudh,475.0,629,1.32,16.52,0.8,94.91,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-cuttack,Cuttack,2875.0,22,0.01,6.74,0.01,31.82,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-deogarh,Deogarh,343.0,43,0.13,23.93,0.05,79.07,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-dhenkanal,Dhenkanal,1274.0,82,0.06,13.17,0.05,71.95,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-gajapati,Gajapati,653.0,544,0.83,20.56,0.41,91.73,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-ganjam,Ganjam,3765.0,1929,0.51,8.98,0.57,70.3,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-jagatsinghpur,Jagatsinghpur,1277.0,12,0.01,11.57,0.01,8.33,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-jajpur,Jajpur,2007.0,106,0.05,9.42,0.06,58.49,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-jharsuguda,Jharsuguda,597.0,119,0.2,11.68,0.17,81.51,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-kalahandi,Kalahandi,1870.0,10577,5.66,16.01,3.53,94.71,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-kandhamal,Kandhamal,844.0,3800,4.5,27.79,1.62,94.55,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-kendrapara,Kendrapara,1500.0,34,0.02,5.82,0.04,17.65,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-keonjhar,Keonjhar,2028.0,264,0.13,20.66,0.06,95.45,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-khordha,Khordha,2263.0,65,0.03,9.34,0.03,46.15,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-koraput,Koraput,1492.0,3546,2.38,22.74,1.05,97.29,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-malkangiri,Malkangiri,677.0,7849,11.59,29.77,3.89,96.5,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-mayurbhanj,Mayurbhanj,2805.0,485,0.17,12.62,0.14,88.25,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-nabarangpur,Nabarangpur,1378.0,1421,1.03,15.43,0.67,94.93,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-nayagarh,Nayagarh,1041.0,222,0.21,11.11,0.19,84.68,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-nuapada,Nuapada,736.0,374,0.51,18.5,0.27,89.57,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-puri,Puri,1833.0,61,0.03,10.3,0.03,14.75,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-rayagada,Rayagada,1089.0,5392,4.95,30.32,1.63,92.58,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-sambalpur,Sambalpur,1007.0,204,0.2,11.29,0.18,95.1,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-subarnapur,Subarnapur,617.0,256,0.41,12.49,0.33,86.33,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2020,OD-DIST-sundargarh,Sundargarh,2453.0,1746,0.71,13.0,0.55,94.5,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2020.pdf,4274a770a146e571ab6fc9e99cdf6cb357aad4cbc5bf7d325f9076a2f6010210,official_annual_malaria_report
2021,OD-DIST-angul,Angul,1366.0,144,0.11,15.25,0.07,84.03,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-balangir,Balangir,1894.0,331,0.17,15.2,0.11,76.13,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-balasore,Balasore,2460.0,35,0.01,8.61,0.02,31.43,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-bargarh,Bargarh,1587.0,249,0.16,14.21,0.11,65.86,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-bhadrak,Bhadrak,1589.0,46,0.03,8.45,0.03,45.65,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-boudh,Boudh,475.0,685,1.44,19.4,0.74,86.28,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-cuttack,Cuttack,2875.0,21,0.01,10.76,0.01,28.57,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-deogarh,Deogarh,343.0,28,0.08,24.26,0.03,92.86,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-dhenkanal,Dhenkanal,1281.0,44,0.03,13.84,0.02,70.45,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-gajapati,Gajapati,653.0,343,0.53,25.81,0.2,84.84,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-ganjam,Ganjam,3779.0,442,0.12,10.4,0.11,78.05,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-jagatsinghpur,Jagatsinghpur,1279.0,11,0.01,12.9,0.01,45.45,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-jajpur,Jajpur,2004.0,70,0.03,10.0,0.03,58.57,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-jharsuguda,Jharsuguda,481.0,48,0.1,19.03,0.05,89.58,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-kalahandi,Kalahandi,1782.0,5164,2.9,18.33,1.58,89.97,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-kandhamal,Kandhamal,844.0,4209,4.99,32.49,1.53,85.32,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-kendrapara,Kendrapara,1500.0,26,0.02,7.92,0.02,61.54,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-keonjhar,Keonjhar,2042.0,137,0.07,21.32,0.03,84.67,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-khordha,Khordha,2263.0,61,0.03,9.78,0.03,49.18,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-koraput,Koraput,1514.0,2416,1.6,25.48,0.63,94.91,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-malkangiri,Malkangiri,699.0,5325,7.62,43.72,1.74,93.97,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-mayurbhanj,Mayurbhanj,2809.0,226,0.08,13.42,0.06,86.73,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-nabarangpur,Nabarangpur,1371.0,744,0.54,19.36,0.28,91.13,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-nayagarh,Nayagarh,1043.0,590,0.57,12.99,0.44,83.22,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-nuapada,Nuapada,739.0,242,0.33,19.13,0.17,86.78,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-puri,Puri,1833.0,36,0.02,11.66,0.02,36.11,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-rayagada,Rayagada,1116.0,2790,2.5,35.74,0.7,86.92,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-sambalpur,Sambalpur,1101.0,120,0.11,10.62,0.1,90.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-subarnapur,Subarnapur,623.0,112,0.18,14.01,0.13,87.5,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2021,OD-DIST-sundargarh,Sundargarh,2502.0,808,0.32,14.49,0.22,90.47,4,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2021.pdf,8d0febc38c13329a2a33b2e3fef6090e5663a9a9af41aa564ced9d8b7bca1726,official_annual_malaria_report
2022,OD-DIST-angul,Angul,1407.0,43,0.03,19.03,0.02,76.74,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-balangir,Balangir,1894.0,292,0.15,18.1,0.09,77.4,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-balasore,Balasore,2494.0,74,0.03,14.18,0.02,29.73,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-bargarh,Bargarh,1596.0,213,0.13,17.08,0.08,84.04,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-bhadrak,Bhadrak,1831.0,57,0.03,8.75,0.04,29.82,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-boudh,Boudh,475.0,283,0.6,20.18,0.3,72.44,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-cuttack,Cuttack,2879.0,49,0.02,8.41,0.02,55.1,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-deogarh,Deogarh,354.0,14,0.04,27.87,0.01,92.86,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-dhenkanal,Dhenkanal,1280.0,88,0.07,15.77,0.04,78.41,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-gajapati,Gajapati,653.0,343,0.53,29.46,0.18,76.68,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-ganjam,Ganjam,3779.0,610,0.16,12.17,0.13,48.85,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-jagatsinghpur,Jagatsinghpur,1259.0,18,0.01,15.1,0.01,11.11,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-jajpur,Jajpur,2007.0,58,0.03,11.26,0.03,48.28,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-jharsuguda,Jharsuguda,603.0,39,0.06,17.01,0.04,84.62,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-kalahandi,Kalahandi,1782.0,3841,2.16,21.09,1.02,88.18,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-kandhamal,Kandhamal,844.0,2338,2.77,37.3,0.74,77.8,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-kendrapara,Kendrapara,1500.0,68,0.05,10.0,0.05,42.65,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-keonjhar,Keonjhar,2051.0,151,0.07,25.25,0.03,97.35,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-khordha,Khordha,2263.0,113,0.05,11.15,0.04,52.21,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-koraput,Koraput,1492.0,2830,1.9,31.01,0.61,89.58,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-malkangiri,Malkangiri,701.0,4816,6.87,43.95,1.56,86.44,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-mayurbhanj,Mayurbhanj,2691.0,148,0.05,15.54,0.04,84.46,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-nabarangpur,Nabarangpur,1365.0,625,0.46,21.81,0.21,83.2,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-nayagarh,Nayagarh,1058.0,165,0.16,16.0,0.1,64.24,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-nuapada,Nuapada,743.0,134,0.18,22.42,0.08,79.85,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-puri,Puri,1839.0,73,0.04,14.18,0.03,34.25,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-rayagada,Rayagada,1116.0,4998,4.48,44.4,1.01,74.63,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-sambalpur,Sambalpur,1111.0,83,0.07,12.13,0.06,85.54,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
2022,OD-DIST-subarnapur,Subarnapur,627.0,69,0.11,15.81,0.07,71.01,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2022.pdf,3736738ca183938947f6206fd366272c0d3bbe4f59d89ee0ce924fdd08cfafd3,official_annual_malaria_report
